Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
65236,Unruly HeroesRead the review,NS,Unknown,Magic Design Studios,7.0,,9.0,,,,,,,,26th Jan 19,Platform
65237,Unruly Heroes,PC,Unknown,Magic Design Studios,,,,,,,,,,,26th Jan 19,Platform
65238,Unruly Heroes,XOne,Unknown,Magic Design Studios,,,,,,,,,,,26th Jan 19,Platform
65239,Unsighted,PC,Unknown,Studio Pixel Punk,,,,,,,,,,,09th Feb 22,Action-Adventure
65240,Unsighted,NS,Unknown,Studio Pixel Punk,,,,,,,,,,,09th Feb 22,Action-Adventure
65241,Until Dawn,PS5,Unknown,Ballistic Moon,,,,,,,,,,,31st Jan 24,Adventure
65242,Until Dawn,PC,Unknown,Ballistic Moon,,,,,,,,,,,31st Jan 24,Adventure
65243,Until Then,PS5,Unknown,Polychroma Games,,,,,,,,,,,06th Feb 24,Adventure
65244,Until Then,PC,Unknown,Polychroma Games,,,,,,,,,,,06th Feb 24,Adventure
65245,Until You Fall,PC,Unknown,Schell Games,,,,,,,,,,,13th Jan 21,Action-Adventure
65246,Until You Fall,PS4,Unknown,Schell Games,,,,,,,,,,,13th Jan 21,Action-Adventure
65247,Untitled Goose GameRead the review,NS,Panic,House House,7.0,,,,,,,,,20th Sep 19,13th Sep 19,Simulation
65248,Untitled Goose Game,PC,Panic,House House,,,,,,,,,,20th Sep 19,09th Jun 19,Simulation
65249,Untitled Goose Game,XOne,Panic,House House,,,,,,,,,,17th Dec 19,10th Dec 19,Simulation
65250,Untitled Goose Game,PS4,Panic,House House,,,,,,,,,,17th Dec 19,10th Dec 19,Simulation
65251,Unturned,PC,Smartly Dressed Games,Smartly Dressed Games,,,,,,,,,,07th Jul 17,26th Mar 19,Action-Adventure
65252,Urban Myth Dissolution Center,PS5,Unknown,Hakababunko,,,,,,,,,,,26th Feb 25,Adventure
65253,Urban Myth Dissolution Center,PC,Unknown,Hakababunko,,,,,,,,,,,26th Feb 25,Adventure
65254,Urban Myth Dissolution Center,NS,Unknown,Hakababunko,,,,,,,,,,,26th Feb 25,Adventure
65255,Urban Trial Playground,NS,Tate Multimedia,Teyon,,,,,,,,,,05th Apr 18,26th Mar 18,Racing
65256,Ursa HollowsRead the review,iOS,Unknown,Carvine Software,7.0,,,,,,,,,,13th Aug 22,Simulation
65257,USCF Chess,Int,Mattel Electronics,Mattel,,,,,,,,,,23rd Nov 82,13th Jan 18,Strategy
65258,Use Your Words,NS,"Smiling Buddha Games, LLC.","Smiling Buddha Games, LLC.",,,,,,,,,,03rd Aug 17,26th Mar 18,Party
65259,Use Your Words,WiiU,Unknown,"Smiling Buddha Games, LLC.",,,,,,,,,,,25th Aug 20,Party
65260,Utawarerumono: Prelude to the Fallen,PS4,NIS America,Aqua Plus,,,,,,,,,,26th May 20,02nd May 20,Strategy
65261,Utawarerumono: Prelude to the Fallen,PSV,NIS America,Aqua Plus,,,,,,,,,,26th May 20,02nd May 20,Strategy
65262,Utawarerumono: ZAN,PS4,NIS America,Aqua Plus,,,,,,,,,,10th Sep 19,13th Aug 19,Action-Adventure
65263,Utopia,Int,Mattel Electronics,Mattel,,,,,,,,,,03rd Jun 82,13th Jan 18,Strategy
65264,Uurnog Uurnlimited,NS,Raw Fury,Raw Fury,,,,,,,,,,21st Nov 17,26th Mar 18,Platform
65265,V Rising,PS5,Unknown,Stunlock Studios,,,,,,,,,,,09th Jan 25,Action-Adventure
65266,V-Rally 4,NS,Bigben Interactive,Kylotonn,,,,,,,,,,19th Feb 19,22nd Mar 19,Racing
65267,V-Rally 4,PC,Bigben Interactive,Kylotonn,,,,,,,,,,25th Sep 18,22nd Mar 19,Racing
65268,VA-11 HALL-A,Linux,Unknown,Sukeban Games,,,,,,,,,,,06th Jan 18,Adventure
65269,VA-11 HALL-A,OSX,Unknown,Sukeban Games,,,,,,,,,,,06th Jan 18,Adventure
65270,VA-11 HALL-A,NS,Ysbryd Games,Sukeban Games,,,,,,,,,,02nd May 19,15th May 19,Visual Novel
65271,VA-11 HALL-A,PS4,Playism,Sukeban Games,,,,,,,,,,30th May 19,15th May 19,Visual Novel
65272,Vaccine,WiiU,Rainy Frog,Rainy Night Creations,,,,,,,,,,31st May 17,05th Jan 18,Action
65273,Vaccine,NS,Rainy Frog,Rainy Night Creations,,,,,,,,,,06th Jul 17,26th Mar 18,Action
65274,Vader Immortal,OR,"Disney Electronic Content, Inc.",ILMxLAB,,,,,,,,,,20th Jun 19,28th Oct 21,Action-Adventure
65275,Valfaris,PC,Big Sugar,Steel Mantis,,,,,,,,,,01st Dec 19,12th Jun 19,Action
65276,Valfaris,PS4,Big Sugar,Steel Mantis,,,,,,,,,,01st Dec 19,12th Jun 19,Action
65277,Valfaris,XOne,Big Sugar,Steel Mantis,,,,,,,,,,01st Dec 19,12th Jun 19,Action
65278,ValfarisRead the review,NS,Big Sugar,Steel Mantis,7.0,,,,,,,,,01st Nov 19,12th Jun 19,Action
65279,Valfaris: Mecha Therion,XS,Unknown,Steel Mantis,,,,,,,,,,,24th Nov 23,Shooter
65280,Valfaris: Mecha Therion,XOne,Unknown,Steel Mantis,,,,,,,,,,,24th Nov 23,Shooter
65281,Valfaris: Mecha Therion,PS5,Unknown,Steel Mantis,,,,,,,,,,,24th Nov 23,Shooter
65282,Valfaris: Mecha Therion,PS4,Unknown,Steel Mantis,,,,,,,,,,,24th Nov 23,Shooter
65283,Valfaris: Mecha Therion,PC,Unknown,Steel Mantis,,,,,,,,,,,24th Nov 23,Shooter
65284,Valfaris: Mecha Therion,NS,Unknown,Steel Mantis,,,,,,,,,,,24th Nov 23,Shooter
65285,Valiant Hearts: Coming HomeRead the review,XS,Unknown,Ubisoft,5.5,,,,,,,,,,22nd Mar 24,Adventure
65286,Valiant Hearts: Coming Home,XOne,Unknown,Ubisoft,,,,,,,,,,,22nd Mar 24,Adventure
65287,Valiant Hearts: Coming Home,PS5,Unknown,Ubisoft,,,,,,,,,,,22nd Mar 24,Adventure
65288,Valiant Hearts: Coming Home,PS4,Unknown,Ubisoft,,,,,,,,,,,22nd Mar 24,Adventure
65289,Valiant Hearts: Coming Home,PC,Unknown,Ubisoft,,,,,,,,,,,22nd Mar 24,Adventure
65290,Valiant Hearts: The Great War,NS,Ubisoft,Ubisoft Montpellier,,,,,,,,,,18th Nov 18,05th May 19,Adventure
65291,Valkyria Chronicles,NS,Sega,Sega,,,,,,,,,,16th Oct 18,11th Sep 18,Strategy
65292,Valkyria Chronicles 4,PC,Sega,Sega,,,,,,,,,,25th Sep 18,26th Dec 20,Strategy
65293,Valkyrie Elysium,PS4,Square-Enix,Soleil Software Studio Inc.,,,,,,,,,,14th Sep 22,09th May 23,Role-Playing
65294,Valkyrie of Phantasm,PC,Area Zero,Area Zero,,,,,,,,,,01st Dec 20,09th Jun 19,Action
65295,Valkyrie of Phantasm,PS4,Area Zero,Area Zero,,,,,,,,,,01st Dec 20,09th Jun 19,Action
65296,Valkyrie of Phantasm,NS,Area Zero,Area Zero,,,,,,,,,,01st Dec 20,09th Jun 19,Action
65297,Valorant,PC,Riot Games,Riot Games,,,,,,,,,,02nd Jun 20,22nd May 20,Shooter
65298,ValorantRead the review,XS,Unknown,Riot Games,7.0,,,,,,,,,,03rd Aug 24,Shooter
65299,Valorant,PS5,Unknown,Riot Games,,,,,,,,,,,03rd Aug 24,Shooter
65300,Valthirian Arc: Hero School Story,PC,Unknown,Agate Studio,,,,,,,,,,,05th Jul 18,Role-Playing
65301,Valthirian Arc: Hero School Story,NS,PQube,Agate Studio,,,,,,,,,,02nd Oct 18,05th Jul 18,Role-Playing
65302,Vambrace: Cold Soul,XOne,Headup Games,Devespresso Games,,,,,,,,,,28th Aug 19,15th Aug 19,Role-Playing
65303,Vambrace: Cold Soul,PS4,Headup Games,Devespresso Games,,,,,,,,,,29th Aug 19,15th Aug 19,Role-Playing
65304,Vambrace: Cold Soul,PC,Headup Games,Devespresso Games,,,,,,,,,,28th May 19,15th Aug 19,Role-Playing
65305,Vambrace: Cold Soul,NS,Headup Games,Devespresso Games,,,,,,,,,,29th Aug 19,15th Aug 19,Role-Playing
65306,Vampire Hunter D,PS,Jaleco,Victor Interactive Software,,,,,,,,,,25th Sep 00,01st Jan 18,Action
65307,Vampire Survivors,XS,Unknown,Luca Galante,,,,,,,,,,,06th Dec 22,Action
65308,Vampire Survivors,XOne,Unknown,Luca Galante,,,,,,,,,,,06th Dec 22,Action
65309,Vampire Survivors,PC,poncle,Luca Galante,,,,,,,,,,20th Oct 22,06th Dec 22,Action
65310,Vampire Survivors,PS5,Unknown,Luca Galante,,,,,,,,,,,12th Aug 24,Action
65311,Vampire Survivors,PS4,Unknown,Luca Galante,,,,,,,,,,,12th Aug 24,Action
65312,Vampire Survivors,NS,Unknown,Luca Galante,,,,,,,,,,,12th Aug 24,Action
65313,Vampire: The Masquerade - Bloodlines 2,PC,Paradox Interactive,Hardsuit Labs,,,,,,,,,,31st Dec 21,10th Jun 19,Action
65314,Vampire: The Masquerade - Bloodlines 2,XOne,Paradox Interactive,Hardsuit Labs,,,,,,,,,,31st Dec 21,16th Jun 19,Action-Adventure
65315,Vampire: The Masquerade - Bloodlines 2,PS4,Paradox Interactive,Hardsuit Labs,,,,,,,,,,31st Dec 21,16th Jun 19,Action-Adventure
65316,Vampire: The Masquerade - Bloodlines 2,XS,Paradox Interactive,Paradox Interactive,,,,,,,,,,01st Dec 21,07th May 20,Action-Adventure
65317,Vampire: The Masquerade - Bloodlines 2,PS5,Paradox Interactive,Paradox Interactive,,,,,,,,,,01st Dec 21,17th Jun 20,Action-Adventure
65318,Vampire: The Masquerade – Bloodhunt,PC,Unknown,Sharkmob AB,,,,,,,,,,,27th Aug 21,Action
65319,Vampire: The Masquerade – Coteries of New York,PC,Draw Distance,Draw Distance,,,,,,,,,,11th Dec 19,16th Jun 19,Adventure
65320,Vampire: The Masquerade – Coteries of New York,NS,Draw Distance,Draw Distance,,,,,,,,,,24th Mar 20,16th Jun 19,Adventure
65321,Vampire: The Masquerade – Coteries of New York,Linux,Draw Distance,Draw Distance,,,,,,,,,,11th Dec 19,16th Jun 19,Adventure
65322,Vampire: The Masquerade – Coteries of New York,XOne,Draw Distance,Draw Distance,,,,,,,,,,15th Apr 20,29th Mar 20,Adventure
65323,Vampire: The Masquerade – Coteries of New York,PS4,Draw Distance,Draw Distance,,,,,,,,,,25th Mar 20,29th Mar 20,Adventure
65324,Vampire: The Masquerade – Night Road,PC,Choice of Games,Choice of Games,,,,,,,,,,24th Sep 20,29th Jul 20,Visual Novel
65325,Vampire: The Masquerade – Night Road,iOS,Choice of Games,Choice of Games,,,,,,,,,,24th Sep 20,29th Jul 20,Visual Novel
65326,Vampire: The Masquerade – Night Road,And,Choice of Games,Choice of Games,,,,,,,,,,24th Sep 20,29th Jul 20,Visual Novel
65327,Vampire: The Masquerade – Night Road,Linux,Choice of Games,Choice of Games,,,,,,,,,,24th Sep 20,29th Jul 20,Visual Novel
65328,Vampire: The Masquerade – Shadows of New York,XOne,Draw Distance,Draw Distance,,,,,,,,,,10th Sep 20,31st Jul 20,Visual Novel
65329,Vampire: The Masquerade – Shadows of New York,PS4,Draw Distance,Draw Distance,,,,,,,,,,10th Sep 20,31st Jul 20,Visual Novel
65330,Vampire: The Masquerade – Shadows of New York,PC,Draw Distance,Draw Distance,,,,,,,,,,10th Sep 20,31st Jul 20,Visual Novel
65331,Vampire: The Masquerade – Shadows of New York,NS,Draw Distance,Draw Distance,,,,,,,,,,10th Sep 20,31st Jul 20,Visual Novel
65332,Vampire: The Masquerade – Shadows of New York,Linux,Draw Distance,Draw Distance,,,,,,,,,,10th Sep 20,31st Jul 20,Visual Novel
65333,Vampire: The Masquerade – Swansong,PS5,Unknown,Big Bad Wolf Studio,,,,,,,,,,,14th Jun 21,Role-Playing
65334,Vampire: The Masquerade – Swansong,XS,Unknown,Big Bad Wolf Studio,,,,,,,,,,,14th Jun 21,Role-Playing
65335,Vampire: The Masquerade – Swansong,PS4,Unknown,Big Bad Wolf Studio,,,,,,,,,,,14th Jun 21,Role-Playing
65336,Vampire: The Masquerade – Swansong,XOne,Unknown,Big Bad Wolf Studio,,,,,,,,,,,14th Jun 21,Role-Playing
65337,Vampire: The Masquerade – Swansong,NS,Unknown,Big Bad Wolf Studio,,,,,,,,,,,14th Jun 21,Role-Playing
65338,Vampire: The Masquerade – Swansong,PC,Unknown,Big Bad Wolf Studio,,,,,,,,,,,14th Jun 21,Role-Playing
65339,Vampyr,NS,Focus Home Interactive,DONTNOD Entertainment,,,,,,,,,,29th Oct 19,17th Jun 19,Role-Playing
65340,VaneRead the review,PS4,Friend & Foe,Friend & Foe,6.0,,,,,,,,,15th Jan 19,24th Mar 19,Adventure
65341,Vaporum,PC,Fatbot Games,Fatbot Games,,,,,,,,,,28th Sep 17,14th May 19,Role-Playing
65342,Vaporum,NS,Merge Games,Fatbot Games,,,,,,,,,,11th Apr 19,14th May 19,Role-Playing
65343,Vaporum,XOne,Merge Games,Fatbot Games,,,,,,,,,,10th Apr 19,14th May 19,Role-Playing
65344,Vaporum,PS4,Merge Games,Fatbot Games,,,,,,,,,,09th Apr 19,14th May 19,Role-Playing
65345,Variable Barricade,PSV,Idea Factory,Otomate,,,,,,,,,,04th Apr 19,31st Mar 19,Visual Novel
65346,Vasara Collection,XOne,QUByte Interactive,QUByte Interactive,,,,,,,,,,14th Aug 19,09th Aug 19,Shooter
65347,Vasara Collection,PS4,QUByte Interactive,QUByte Interactive,,,,,,,,,,01st Dec 20,09th Aug 19,Shooter
65348,Vasara Collection,PSV,QUByte Interactive,QUByte Interactive,,,,,,,,,,01st Dec 20,09th Aug 19,Shooter
65349,Vasara Collection,PC,QUByte Interactive,QUByte Interactive,,,,,,,,,,13th Aug 19,09th Aug 19,Shooter
65350,Vasara Collection,NS,QUByte Interactive,QUByte Interactive,,,,,,,,,,15th Aug 19,09th Aug 19,Shooter
65351,Vectron,Int,Mattel Electronics,Mattel,,,,,,,,,,01st Jan 83,13th Jan 18,Action
65352,Velocity 2XRead the review,NS,Unknown,FuturLab,8.0,,,,,,,,,,02nd Oct 18,Action
65353,VenbaRead the review,XS,Unknown,Visai Games,5.5,,,,,,,,,,08th Sep 23,Adventure
65354,Venba,XOne,Unknown,Visai Games,,,,,,,,,,,08th Sep 23,Adventure
65355,Venba,PS5,Unknown,Visai Games,,,,,,,,,,,08th Sep 23,Adventure
65356,Venba,PC,Unknown,Visai Games,,,,,,,,,,,08th Sep 23,Adventure
65357,Venba,NS,Unknown,Visai Games,,,,,,,,,,,08th Sep 23,Adventure
65358,Vengeful Guardian: Moonrider,PS5,Unknown,JoyMasher,,,,,,,,,,,01st Dec 22,Action
65359,Vengeful Guardian: Moonrider,PS4,Unknown,JoyMasher,,,,,,,,,,,01st Dec 22,Action
65360,Vengeful Guardian: Moonrider,PC,Unknown,JoyMasher,,,,,,,,,,,01st Dec 22,Action
65361,Vengeful Guardian: MoonriderRead the review,NS,Unknown,JoyMasher,7.0,,,,,,,,,,01st Dec 22,Action
65362,Venture,Int,Coleco,Coleco,,,,,,,,,,01st Jan 83,13th Jan 18,Action-Adventure
65363,Venture,CV,Coleco,Exidy,,,,,,,,,,07th Sep 82,18th Oct 21,Action
65364,Venture Kid,PC,Snikkabo AS,FDG Entertainment,,,8.5,,,,,,,03rd May 18,18th May 18,Platform
65365,Vesta,NS,FinalBoss Games,FinalBoss Games,,,,,,,,,,19th Jan 18,21st Jan 18,Puzzle
65366,Vesta,PS4,FinalBoss Games,FinalBoss Games,,,,,,,,,,19th Jan 18,21st Jan 18,Puzzle
65367,Vesta,XOne,FinalBoss Games,FinalBoss Games,,,,,,,,,,19th Jan 18,21st Jan 18,Puzzle
65368,Vesta,PC,FinalBoss Games,FinalBoss Games,,,,,,,,,,19th Jan 18,21st Jan 18,Puzzle
65369,Victor Vran: Overkill Edition,XOne,Wired Productions,Haemimont Games,,,,,,,,,,30th May 17,18th Mar 18,Role-Playing
65370,Victor Vran: Overkill Edition,PS4,Wired Productions,Haemimont Games,,,,,,,,,,30th May 17,24th Feb 19,Role-Playing
65371,Victory Heat Rally,PC,Unknown,Skydevilpalm,,,,,,,,,,,14th Sep 24,Racing
65372,Victory Heat Rally,NS,Unknown,Skydevilpalm,,,,,,,,,,,14th Sep 24,Racing
65373,Victory Heat Rally,iOS,Unknown,Skydevilpalm,,,,,,,,,,,14th Sep 24,Racing
65374,VICTORY RUN,WiiU,Unknown,TBD,,,,,,,,,,,25th Aug 20,Racing
65375,ViewfinderRead the review,PS5,Unknown,Sad Owl Studios,8.0,,,,,,,,,,15th Jun 23,Adventure
65376,Viewfinder,PC,Unknown,Sad Owl Studios,,,,,,,,,,,15th Jun 23,Adventure
65377,Vigil: The Longest Night,XOne,Another Indie,Glass Heart Games,,,,,,,,,,01st Dec 20,14th Feb 21,Platform
65378,Vigil: The Longest Night,PS4,Another Indie,Glass Heart Games,,,,,,,,,,01st Dec 20,14th Feb 21,Platform
65379,Vigil: The Longest Night,PC,Another Indie,Glass Heart Games,,,,,,,,,,14th Oct 20,14th Feb 21,Platform
65380,Vigil: The Longest Night,NS,Another Indie,Glass Heart Games,,,,,,,,,,01st Dec 20,14th Feb 21,Platform
65381,Vigilante,WiiU,Unknown,TBD,,,,,,,,,,,25th Aug 20,Fighting
65382,Violett,NS,Forever Entertainment S.A.,Forever Entertainment S.A.,,,,,,,,,,26th Oct 17,04th Feb 18,Adventure
65383,Violett Remastered,PC,Forever Entertainment S.A.,Forever Entertainment S.A.,,,,,,,,,,13th Dec 13,07th Apr 19,Adventure
65384,Virginia,PC,Unknown,Variable State,,,,,,,,,,,06th Jan 18,Adventure
65385,Virginia,OSX,Unknown,Variable State,,,,,,,,,,,06th Jan 18,Adventure
65386,Virginia,PS4,Unknown,Variable State,,,,,,,,,,,06th Jan 18,Adventure
65387,Virginia,XOne,Unknown,Variable State,,,,,,,,,,,06th Jan 18,Adventure
65388,Virtua Fighter 5 Ultimate ShowdownRead the review,PS4,Sega,Sega,,,,,,,,,,01st Jun 21,26th May 21,Fighting
65389,VISCO Collection,XS,Unknown,QUByte Interactive,,,,,,,,,,,27th Oct 23,Misc
65390,VISCO Collection,XOne,Unknown,QUByte Interactive,,,,,,,,,,,27th Oct 23,Misc
65391,VISCO Collection,PS5,Unknown,QUByte Interactive,,,,,,,,,,,27th Oct 23,Misc
65392,VISCO Collection,PS4,Unknown,QUByte Interactive,,,,,,,,,,,27th Oct 23,Misc
65393,VISCO Collection,PC,Unknown,QUByte Interactive,,,,,,,,,,,27th Oct 23,Misc
65394,VISCO Collection,NS,Unknown,QUByte Interactive,,,,,,,,,,,27th Oct 23,Misc
65395,Visions of Mana,XS,Unknown,Square Enix,,,,,,,,,,,07th Dec 23,Role-Playing
65396,Visions of Mana,PS5,Unknown,Square Enix,,,,,,,,,,,07th Dec 23,Role-Playing
65397,Visions of Mana,PS4,Unknown,Square Enix,,,,,,,,,,,07th Dec 23,Role-Playing
65398,Visions of Mana,PC,Unknown,Square Enix,,,,,,,,,,,07th Dec 23,Role-Playing
65399,Vitamin ConnectionRead the review,NS,Unknown,Way Forward,6.0,,,,,,,,,,13th Aug 19,Action
65400,Voice Commander,XOne,Microsoft Studios,Microsoft Foundry Intern Program,,,,,,,,,,22nd Oct 14,12th Aug 18,Strategy
65401,Void Bastards,XOne,Humble Bundle,Blue Manchu,,,,,,,,,,28th May 19,04th Jun 19,Shooter
65402,Void Bastards,PC,Humble Bundle,Blue Manchu,,,,,,,,,,29th May 19,04th Jun 19,Shooter
65403,Void Bastards,PS4,Humble Bundle,Blue Manchu,,,,,,,,,,07th May 20,28th Apr 20,Shooter
65404,Void Bastards,NS,Humble Bundle,Blue Manchu,,,,,,,,,,07th May 20,28th Apr 20,Shooter
65405,Volgarr the Viking,NS,Crazy Viking Studios,Crazy Viking Studios,,,,,,,,,,05th Oct 17,26th Mar 18,Action
65406,Volgarr the Viking,WiiU,Unknown,Crazy Viking Studios,,,,,,,,,,,25th Aug 20,Action-Adventure
65407,Volgarr the Viking II,XS,Unknown,Crazy Viking Studios,,,,,,,,,,,16th Jul 24,Platform
65408,Volgarr the Viking II,XOne,Unknown,Crazy Viking Studios,,,,,,,,,,,16th Jul 24,Platform
65409,Volgarr the Viking II,PS5,Unknown,Crazy Viking Studios,,,,,,,,,,,16th Jul 24,Platform
65410,Volgarr the Viking II,PS4,Unknown,Crazy Viking Studios,,,,,,,,,,,16th Jul 24,Platform
65411,Volgarr the Viking II,PC,Unknown,Crazy Viking Studios,,,,,,,,,,,16th Jul 24,Platform
65412,Volgarr the Viking IIRead the review,NS,Unknown,Crazy Viking Studios,6.5,,,,,,,,,,16th Jul 24,Platform
65413,Volvo: Drive for Life,XB,Microsoft,Climax Studios,,,,,,,,,,01st Jan 05,11th Oct 18,Racing
65414,Voodoo Vince: Remastered,XOne,Microsoft Studios,Beep Games,,,,,,,,,,18th Apr 17,12th Aug 18,Platform
65415,Voodoo Vince: Remastered,PC,Microsoft Studios,Beep Games,,,,,,,,,,18th Apr 17,12th Aug 18,Platform
65416,Vostok Inc.,NS,Wired Productions,Nosebleed Interactive,,,,,,,,,,07th Dec 17,26th Mar 18,Action
65417,VR Sports Challenge,OR,Oculus,Sanzaru Games,,,,,,,,,,05th Dec 16,27th Oct 21,Sports
65418,VRChat,PC,VRChat Inc.,VRChat Inc.,,,,,,,,,,01st Feb 17,03rd Apr 18,Simulation
65419,VRog,WiiU,Unknown,TBD,,,,,,,,,,,25th Aug 20,Action
65420,Vroom in the Night Sky,NS,Poisoft,Poisoft,,,,,,,,,,05th Apr 17,26th Mar 18,Racing
65421,VVVVVV,NS,Nicalis,Nicalis,,,,,,,,,,17th Nov 17,26th Mar 18,Platform
65422,"Walden, a game",XOne,Unknown,USC Games,,,,,,,,,,,29th Aug 22,Adventure
65423,"Walden, a gameRead the review",PS4,Unknown,USC Games,3.0,,,,,,,,,,29th Aug 22,Adventure
65424,"Walden, a game",PC,Unknown,USC Games,,,,,,,,,,,29th Aug 22,Adventure
65425,Walking with Dinosaurs,PS3,Sony Computer Entertainment Europe,Supermassive Games Ltd.,,,,,,,,,,13th Nov 13,11th Apr 18,Misc
65426,Wanderer,PS4,Unknown,Mighty Eyes,,,,,,,,,,,19th Nov 22,Action-Adventure
65427,Wandering SwordRead the review,PC,Unknown,The Swordman Studio,7.5,,,,,,,,,,14th Sep 23,Role-Playing
65428,Wanderjahr: Try Again or Walk Away,NS,"Corecell Technology Co.,Ltd.","Corecell Technology Co.,Ltd.",,,,,,,,,,15th Feb 18,26th Mar 18,Role-Playing
65429,Wandersong,NS,Humble Bundle,Greg Lobanov,,,,,,,,,,27th Sep 18,29th Sep 18,Adventure
65430,Wanderstop,XS,Unknown,Ivy Road,,,,,,,,,,,07th Mar 25,Simulation
65431,Wanderstop,PS5,Unknown,Ivy Road,,,,,,,,,,,07th Mar 25,Simulation
65432,Wanderstop,PC,Unknown,Ivy Road,,,,,,,,,,,07th Mar 25,Simulation
65433,Wanted: DeadRead the review,XS,Unknown,Soleil Software Studio Inc.,4.5,,,,,,,,,,01st Jan 23,Action
65434,Wanted: Dead,XOne,Unknown,Soleil Software Studio Inc.,,,,,,,,,,,01st Jan 23,Action
65435,Wanted: Dead,PS5,Unknown,Soleil Software Studio Inc.,,,,,,,,,,,01st Jan 23,Action
65436,Wanted: Dead,PS4,Unknown,Soleil Software Studio Inc.,,,,,,,,,,,01st Jan 23,Action
65437,Wanted: Dead,PC,Unknown,Soleil Software Studio Inc.,,,,,,,,,,,01st Jan 23,Action
65438,War Games,CV,Unknown,Coleco,,,,,,,,,,,18th Oct 21,Strategy
65439,War Hospital,XS,Unknown,Brave Lamb Studio,,,,,,,,,,,10th Apr 23,Strategy
65440,War Hospital,PS5,Unknown,Brave Lamb Studio,,,,,,,,,,,10th Apr 23,Strategy
65441,War Hospital,PC,Unknown,Brave Lamb Studio,,,,,,,,,,,10th Apr 23,Strategy
65442,War of the Monsters,PS4,Sony Computer Entertainment,Incognito Entertainment,,,,,,,,,,05th Dec 15,24th Sep 18,Fighting
65443,War Theatre,PS4,Arcade Distillery,Arcade Distillery,,,,,,,,,,16th Mar 19,04th Apr 19,Strategy
65444,War TheatreRead the review,PSV,Arcade Distillery,Arcade Distillery,7.0,,,,,,,,,16th Mar 19,04th Apr 19,Strategy
65445,War Theatre,PC,Arcade Distillery,Arcade Distillery,,,,,,,,,,16th Mar 19,04th Apr 19,Strategy
65446,War Theatre,NS,Arcade Distillery,Arcade Distillery,,,,,,,,,,04th Apr 19,04th Apr 19,Strategy
65447,Warcraft III: Reforged,PC,Blizzard Entertainment,Blizzard Entertainment,,,,,,,,,,28th Jan 20,02nd Nov 18,Strategy
65448,Warframe,XOne,Digital Extremes,Digital Extremes,,,,,,,,,,02nd Sep 14,08th Jul 18,Action
65449,Warframe,NS,Unknown,Digital Extremes,,,,,,,,,,,08th Jul 18,Misc
65450,Warframe,XS,Digital Extremes,Digital Extremes,,,,,,,,,,01st Dec 20,17th Jun 20,Shooter
65451,Warframe,PS5,Digital Extremes,Digital Extremes,,,,,,,,,,01st Dec 20,17th Jun 20,Shooter
65452,Warframe,All,Digital Extremes,Digital Extremes,,,,,,,,,,15th Nov 13,17th May 24,Shooter
65453,WargrooveRead the review,NS,Chucklefish,Chucklefish,8.0,,,,,,,,,01st Feb 19,24th Mar 19,Strategy
65454,Wargroove,PC,Chucklefish,Chucklefish,,,,,,,,,,01st Feb 19,24th Mar 19,Strategy
65455,Wargroove,PS4,Chucklefish,Chucklefish,,,,,,,,,,01st Mar 19,25th Jan 19,Strategy
65456,Wargroove,XOne,Chucklefish,Chucklefish,,,,,,,,,,01st Feb 19,24th Mar 19,Strategy
65457,Wargroove 2Read the review,NS,Unknown,Robotality,8.0,,,,,,,,,,12th Oct 23,Strategy
65458,Wargroove 2,PC,Unknown,Robotality,,,,,,,,,,,12th Oct 23,Strategy
65459,"Warhammer 40,000: Battlesector",PC,Unknown,Black Lab Games,,,,,,,,,,,20th Jan 24,Strategy
65460,"Warhammer 40,000: Battlesector",XOne,Unknown,Black Lab Games,,,,,,,,,,,20th Jan 24,Strategy
65461,"Warhammer 40,000: Battlesector",PS4,Unknown,Black Lab Games,,,,,,,,,,,20th Jan 24,Strategy
65462,"Warhammer 40,000: Boltgun",XS,Unknown,Auroch Digital,,,,,,,,,,,22nd Jun 23,Shooter
65463,"Warhammer 40,000: Boltgun",XOne,Unknown,Auroch Digital,,,,,,,,,,,22nd Jun 23,Shooter
65464,"Warhammer 40,000: Boltgun",PS5,Unknown,Auroch Digital,,9.0,,,,,,,,,22nd Jun 23,Shooter
65465,"Warhammer 40,000: Boltgun",PS4,Unknown,Auroch Digital,,,,,,,,,,,22nd Jun 23,Shooter
65466,"Warhammer 40,000: Boltgun",PC,Unknown,Auroch Digital,,7.2,,,,,,,,,22nd Jun 23,Shooter
65467,"Warhammer 40,000: Boltgun",NS,Unknown,Auroch Digital,,,,,,,,,,,22nd Jun 23,Shooter
65468,"Warhammer 40,000: Chaos Gate - Daemonhunters",PC,Unknown,Complex Games,,,,,,,,,,,18th Nov 22,Strategy
65469,"Warhammer 40,000: Chaos Gate – Daemonhunters",XS,Unknown,Complex Games,,,,,,,,,,,17th Jan 24,Strategy
65470,"Warhammer 40,000: Chaos Gate – Daemonhunters",XOne,Unknown,Complex Games,,,,,,,,,,,17th Jan 24,Strategy
65471,"Warhammer 40,000: Chaos Gate – Daemonhunters",PS5,Unknown,Complex Games,,,,,,,,,,,17th Jan 24,Strategy
